job_id,job_url,job_title,posted_date,employer_name,employer_link,location,region,salary,hours,employment_type,source,lmia,email,live_email_recovery
42049961,https://www.jobbank.gc.ca/jobsearch/jobposting/42049961,technical sales representative,2024-10-01,DIVINE SLEEP PRODUCTS INC.,,Mississauga,ON,35,33 to 40 hours per week,Permanent employmentFull time,Job Bank#3101383,FALSE,divinesleeps14@gmail.com,
42049947,https://www.jobbank.gc.ca/jobsearch/jobposting/42049947,retail store supervisor,2024-10-01,Esso Gas station,,North York,ON,22,35 hours per week,Permanent employmentFull time,Job Bank#3101375,FALSE,essogasstationjobs@gmail.com,
42049946,https://www.jobbank.gc.ca/jobsearch/jobposting/42049946,nurse aide,2024-10-01,Caringpeople,http://www.caringpeople.ca,Mississauga,ON,21.5,40 hours per week,Permanent employmentFull time,Job Bank#2950063,FALSE,info@caringpeople.ca,
42049958,https://www.jobbank.gc.ca/jobsearch/jobposting/42049958,construction manager,2024-10-01,Khalsa Forming Inc.,http://www.khalsaforming.com,Mississauga,ON,46,33 to 40 hours per week,Permanent employmentFull time,Job Bank#3101382,FALSE,employment@khalsaforming.com,
42049949,https://www.jobbank.gc.ca/jobsearch/jobposting/42049949,retail store supervisor,2024-10-01,Circle K,,Harriston,ON,28.4,40 hours per week,Permanent employmentFull time,Job Bank#3100729,FALSE,careers.circlekharriston@gmail.com,
42049944,https://www.jobbank.gc.ca/jobsearch/jobposting/42049944,food service supervisor,2024-10-01,Tim Hortons,,Brampton,ON,17.2,30 hours per week,Permanent employmentFull time,Job Bank#3101373,FALSE,timsbrampton@gmail.com,
42049942,https://www.jobbank.gc.ca/jobsearch/jobposting/42049942,administrative assistant,2024-10-01,SPECS EXPRESS,,Brampton,ON,27,33 to 35 hours per week,Permanent employmentFull time,Job Bank#3101370,FALSE,resolution@specsexpress.ca,
42049936,https://www.jobbank.gc.ca/jobsearch/jobposting/42049936,cashier,2024-10-01,Pet Valu,,Kenora,ON,17.3,33 to 35 hours per week,Permanent employmentFull time,Job Bank#3101367,FALSE,resumesaa@myyahoo.com,
42049943,https://www.jobbank.gc.ca/jobsearch/jobposting/42049943,horticulture labourer,2024-10-01,Grindstone Creek Nursery Inc.,http://www.gcntrees.com,Millgrove,ON,17.2,48 hours per week,Seasonal employmentFull time,Job Bank#3100311,FALSE,info@gcntrees.com,
42049933,https://www.jobbank.gc.ca/jobsearch/jobposting/42049933,marketing coordinator,2024-10-01,Jane Clair Dental Clinic,,North York,ON,33,30 to 35 hours per week,Permanent employmentFull time,Job Bank#3101364,FALSE,jobs.janedental@gmail.com,
42049939,https://www.jobbank.gc.ca/jobsearch/jobposting/42049939,landscaping supervisor,2024-10-01,GP LANDSCAPING,,Caledon,ON,28,35 hours per week,Permanent employmentFull time,Job Bank#3101369,FALSE,jobsgplandscaping@gmail.com,
42049932,https://www.jobbank.gc.ca/jobsearch/jobposting/42049932,cashier,2024-10-01,B town convenience,,Brampton,ON,17.5,40 hours per week,Permanent employmentFull time,Job Bank#2886758,FALSE,pk4826354@gmail.com,
42049934,https://www.jobbank.gc.ca/jobsearch/jobposting/42049934,banquet cook,2024-10-01,VERSAILLES CONVENTION CENTRE INC.,,Mississauga,ON,18,40 hours per week,Permanent employmentFull time,Job Bank#3101365,FALSE,jobsatversailles@gmail.com,
42049935,https://www.jobbank.gc.ca/jobsearch/jobposting/42049935,nanny,2024-10-01,Sushma Kavikondala,,Richmond Hill,ON,19,34 hours per week,Permanent employmentFull time,Job Bank#3101366,FALSE,immigrationassistcv@gmail.com,
42049926,https://www.jobbank.gc.ca/jobsearch/jobposting/42049926,bookkeeper,2024-10-01,LAKSHAY GANDHI CPA PROFESSIONAL CORPORATION,,Brampton,ON,25,40 hours per week,Permanent employmentFull time,Job Bank#3098332,FALSE,hiring.lakshaygandhi@gmail.com,
42049927,https://www.jobbank.gc.ca/jobsearch/jobposting/42049927,trades helper - construction,2024-10-01,OIC Construction Ltd.,,Caledon,ON,25,33 to 40 hours per week,Permanent employmentFull time,Job Bank#3101360,FALSE,ma8642838@gmail.com,
42049922,https://www.jobbank.gc.ca/jobsearch/jobposting/42049922,"general manager - financial, communications and other business services",2024-10-01,PLANET PULP INC.,,Mississauga,ON,85.9,30 hours per week,Permanent employmentFull time,Job Bank#3101358,FALSE,jobs@planetpulp.ca,
42049924,https://www.jobbank.gc.ca/jobsearch/jobposting/42049924,food processing quality control technician,2024-10-01,Pride Pak Canada Ltd.,http://www.pridepak.com,Mississauga,ON,"39,000",30 hours per week,Permanent employmentFull time,Job Bank#3100723,FALSE,humanresources@pridepak.com,
42049919,https://www.jobbank.gc.ca/jobsearch/jobposting/42049919,construction trades helper,2024-10-01,OIC Construction Ltd.,,Caledon,ON,25,33 to 35 hours per week,Permanent employmentFull time,Job Bank#3101356,FALSE,sandeepc105@gmail.com,
42049913,https://www.jobbank.gc.ca/jobsearch/jobposting/42049913,bookkeeper,2024-10-01,Waypoint Immigration Consultancy Inc,,Mississauga,ON,25,35 hours per week,Permanent employmentFull time,Job Bank#3101352,FALSE,jobs.waypointimmigration@gmail.com,
42049920,https://www.jobbank.gc.ca/jobsearch/jobposting/42049920,project accountant,2024-10-01,Goudreau Personnel by Swinton Ltd.,http://www.goudreaupersonnel.com,Kingsville,ON,"85,000",40 to 44 hours per week,Permanent employmentFull time,Job Bank#3101357,FALSE,jobs@goudreaupersonnel.com,
42049907,https://www.jobbank.gc.ca/jobsearch/jobposting/42049907,shift manager - fast food restaurant,2024-10-01,KFC/Taco Bell/Pizza Hut,http://kfc.ca,Mississauga,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3100713,FALSE,soulrestaurants.on@gmail.com,
42049906,https://www.jobbank.gc.ca/jobsearch/jobposting/42049906,boring mill operator - metal machining,2024-10-01,High Point Equipment Ltd.,http://www.osalatorbyhighpoint.com,Mississauga,ON,25,40 hours per week,Permanent employmentFull time,Job Bank#3101346,FALSE,info@osalatorbyhighpoint.com,
42049908,https://www.jobbank.gc.ca/jobsearch/jobposting/42049908,food service supervisor,2024-10-01,Dairy Queen/Orange Julius,,Brampton,ON,17.3,30 to 35 hours per week,Permanent employmentFull time,Job Bank#3101347,FALSE,jobs.dairyqueen1@gmail.com,
42049904,https://www.jobbank.gc.ca/jobsearch/jobposting/42049904,painter,2024-10-01,OIC Construction Ltd.,,Caledon,ON,28.5,33 to 35 hours per week,Permanent employmentFull time,Job Bank#3101345,FALSE,sandeepc105@gmail.com,
42049896,https://www.jobbank.gc.ca/jobsearch/jobposting/42049896,food service supervisor,2024-10-01,Subway,,Milton,ON,17.2,33 to 40 hours per week,Permanent employmentFull time,Job Bank#3101339,FALSE,subwaymilton14@gmail.com,
42049892,https://www.jobbank.gc.ca/jobsearch/jobposting/42049892,food service supervisor,2024-10-01,Tim Hortons,,Brampton,ON,17.3,35 hours per week,Permanent employmentFull time,Job Bank#3101338,FALSE,resumesattim@gmail.com,
42049870,https://www.jobbank.gc.ca/jobsearch/jobposting/42049870,geriatric care nurse,2024-10-01,2709983 ONTARIO INC.,,Scarborough,ON,42,35 to 40 hours per week,Term or contractFull time,Job Bank#3097486,FALSE,info@apexhealthcare.ca,
42049880,https://www.jobbank.gc.ca/jobsearch/jobposting/42049880,cook,2024-10-01,Stacked Pancake & Breakfast House,,Georgetown,ON,17.3,33 to 40 hours per week,Permanent employmentFull time,Job Bank#3101336,FALSE,stackedpancakesjobs@gmail.com,
42049902,https://www.jobbank.gc.ca/jobsearch/jobposting/42049902,user support technician,2024-10-01,A-1 WIRELESS INC.,,Mississauga,ON,29,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3099834,FALSE,hiring.a1wireless@outlook.com,
42049841,https://www.jobbank.gc.ca/jobsearch/jobposting/42049841,cook,2024-10-01,Toben Food By Design Inc.,https://www.tobenfoodbydesign.com/,Toronto,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101335,FALSE,tobenfood.recruitment@outlook.com,
42049555,https://www.jobbank.gc.ca/jobsearch/jobposting/42049555,cook,2024-10-01,Aramark Canada Ltd.,https://www.aramark.ca/careers,Cambridge,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101330,FALSE,aramarkrecruitment@gmail.com,
42049552,https://www.jobbank.gc.ca/jobsearch/jobposting/42049552,painter,2024-10-01,OIC Construction Ltd.,,Caledon,ON,25,33 to 40 hours per week,Permanent employmentFull time,Job Bank#3101326,FALSE,ma8642838@gmail.com,
42049553,https://www.jobbank.gc.ca/jobsearch/jobposting/42049553,cook,2024-10-01,Lena Restaurant,,Toronto,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101327,FALSE,lenarecruitment@outlook.com,wo*****@amk.global
42049550,https://www.jobbank.gc.ca/jobsearch/jobposting/42049550,operations supervisor,2024-10-01,Paramount Fine Foods Milton,https://paramountfinefoods.com/,Milton,ON,33,40 hours per week,Permanent employmentFull time,Job Bank#3101325,FALSE,paramountkitchenmilton@gmail.com,
42049607,https://www.jobbank.gc.ca/jobsearch/jobposting/42049607,human resources officer,2024-10-01,QRPS Inc.,,Etobicoke,ON,34,32 to 35 hours per week,Permanent employmentFull time,Job Bank#3100703,FALSE,jobs.qrpsinc@yahoo.com,
42049556,https://www.jobbank.gc.ca/jobsearch/jobposting/42049556,"service technician, industrial instruments",2024-10-01,Bilt-Rite Disposal Equipment Ltd.,,Bolton,ON,25,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3101331,FALSE,mcbiltrite@bellnet.ca,
42049551,https://www.jobbank.gc.ca/jobsearch/jobposting/42049551,administrative assistant,2024-10-01,QRPS Inc.,,Etobicoke,ON,28.5,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3100669,FALSE,jobs.qrpsinc@yahoo.com,
42049548,https://www.jobbank.gc.ca/jobsearch/jobposting/42049548,kitchen helper,2024-10-01,Paramount Fine Foods Milton,https://paramountfinefoods.com/,Milton,ON,20,40 hours per week,Permanent employmentFull time,Job Bank#3101324,FALSE,paramountkitchenmilton@gmail.com,
42049596,https://www.jobbank.gc.ca/jobsearch/jobposting/42049596,sous-chef,2024-10-01,Ahmic Lake Resort,http://www.ahmiclakeresort.com,Ahmic Harbour,ON,20,30 to 44 hours per week,Permanent employmentFull time,Job Bank#3101333,FALSE,ahmiclakerecruitment@outlook.com,wo*****@amk.global
42049547,https://www.jobbank.gc.ca/jobsearch/jobposting/42049547,cook,2024-10-01,Ahmic Lake Resort,http://www.ahmiclakeresort.com,Ahmic Harbour,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101323,FALSE,ahmiclakerecruitment@outlook.com,wo*****@amk.global
42049525,https://www.jobbank.gc.ca/jobsearch/jobposting/42049525,cook,2024-10-01,PARAMOUNT,https://www.bypeterandpauls.com/,Woodbridge,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3100652,FALSE,recruitment.paramountpp@gmail.com,
42049542,https://www.jobbank.gc.ca/jobsearch/jobposting/42049542,office administrator,2024-10-01,CODEPAPER TECHNOLOGIES,,Woodbridge,ON,27,32 hours per week,Permanent employmentFull time,Job Bank#3101320,FALSE,codepapertech@hotmail.com,pr*****@greenstarimmigration.com
42049518,https://www.jobbank.gc.ca/jobsearch/jobposting/42049518,injection moulding supervisor - plastic products manufacturing,2024-10-01,Sante Manufacturing Inc.,,Aylmer,ON,47.25,80 to 84 hours bi-weekly,Permanent employmentFull time,Job Bank#3101296,FALSE,wayne@santemanufacturing.com,
42049537,https://www.jobbank.gc.ca/jobsearch/jobposting/42049537,food counter attendant,2024-10-01,Tim Hortons - Kincardine,,Kincardine,ON,17.2,40 hours per week,Permanent employmentFull time,Job Bank#3101311,FALSE,silkatsilco@hotmail.com,si*****@gmail.com
42049516,https://www.jobbank.gc.ca/jobsearch/jobposting/42049516,warehouse supervisor,2024-10-01,TENAXX LOGISTICS LTD,https://www.tenaxxlogistics.com/,Brantford,ON,28.1,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3101293,FALSE,info@tenaxxlogistics.com,
42049512,https://www.jobbank.gc.ca/jobsearch/jobposting/42049512,office administrator,2024-10-01,Nova World Group Inc.,http://www.novaworldgroup.ca,Brampton,ON,28.5,30 hours per week,Permanent employmentFull time,Job Bank#3101289,FALSE,hr@novaworldgroup.ca,
42049517,https://www.jobbank.gc.ca/jobsearch/jobposting/42049517,administrative assistant,2024-10-01,Alfa Prime Concrete supplies LTD,,Brampton,ON,27,35 to 44 hours per week,Permanent employmentFull time,Job Bank#3101294,FALSE,hralphaprime@gmail.com,
42049507,https://www.jobbank.gc.ca/jobsearch/jobposting/42049507,truck driver,2024-10-01,Stargate Logistics Ltd.,,Mississauga,ON,28.5,40 to 60 hours per week,Permanent employmentFull time,Job Bank#3097481,TRUE,stargate.hiring@gmail.com,
42049496,https://www.jobbank.gc.ca/jobsearch/jobposting/42049496,retail meat cutter,2024-10-01,Farmer's Pick,http://farmerspick.ca,Ottawa,ON,18,40 hours per week,Permanent employmentFull time,Job Bank#3101279,FALSE,Not found,
42049501,https://www.jobbank.gc.ca/jobsearch/jobposting/42049501,cook,2024-10-01,Pantry,http://www.orderpantry.com/,Toronto,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3100644,FALSE,pantryrecruitment@gmail.com,
42049510,https://www.jobbank.gc.ca/jobsearch/jobposting/42049510,restaurant manager,2024-10-01,BURRITO BOYZ INC,,York,ON,29,30 hours per week,Permanent employmentFull time,Job Bank#3096225,FALSE,career_burritoboyz@outlook.com,
42049494,https://www.jobbank.gc.ca/jobsearch/jobposting/42049494,purchasing agent,2024-10-01,CLUCK CLUCKS,http://WWW.CLUCKCLUCKS.CA,Toronto,ON,32.25,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3101277,FALSE,raza@cluckclucks.ca,
42130363,https://www.jobbank.gc.ca/jobsearch/jobposting/42130363,bookkeeper,2024-10-01,SGB FREIGHT SYSTEM,http://sgbfreightsystem.com/,Etobicoke,ON,28.4,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3097474,FALSE,sgbfreight.hr@gmail.com,
42049509,https://www.jobbank.gc.ca/jobsearch/jobposting/42049509,food service supervisor,2024-10-01,BURRITO BOYZ INC,,York,ON,20,30 hours per week,Permanent employmentFull time,Job Bank#3096214,FALSE,career_burritoboyz@outlook.com,
42049492,https://www.jobbank.gc.ca/jobsearch/jobposting/42049492,Web developer,2024-10-01,Aitchison college of technology & Health sciences Inc.,http://www.aitchisoncollege.com/,Stoney Creek,ON,33,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3101276,FALSE,info@aitchisoncollege.com,
42049491,https://www.jobbank.gc.ca/jobsearch/jobposting/42049491,"director, finance",2024-10-01,District of Parry Sound Social Services Administration Board,https://www.psdssab.org/,Parry Sound,ON,"131,000",35 hours per week,Permanent employmentFull time,Job Bank#3095263,FALSE,jobs@psdssab.org,
42049489,https://www.jobbank.gc.ca/jobsearch/jobposting/42049489,student services counsellor,2024-10-01,Aitchison college of technology & Health sciences Inc.,http://www.aitchisoncollege.com/,Stoney Creek,ON,40,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3101275,FALSE,info@aitchisoncollege.com,
42049487,https://www.jobbank.gc.ca/jobsearch/jobposting/42049487,electronic equipment maintenance technician,2024-10-01,Nasittuq Corporation,https://www.nasittuq.com/careers/,Ottawa,ON,38.56,40 hours per week,Permanent employmentFull time,Job Bank#3097707,FALSE,Not found,
42049475,https://www.jobbank.gc.ca/jobsearch/jobposting/42049475,payroll administrator,2024-10-01,Aitchison college of technology & Health sciences Inc.,http://www.aitchisoncollege.com/,Stoney Creek,ON,28.5,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3101273,FALSE,info@aitchisoncollege.com,
42049305,https://www.jobbank.gc.ca/jobsearch/jobposting/42049305,cook,2024-10-01,Cheese Boutique,https://www.cheeseboutique.com/,Toronto,ON,17.2,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3100641,FALSE,cheeseboutique.recruitment@gmail.com,
42049471,https://www.jobbank.gc.ca/jobsearch/jobposting/42049471,electronics technician - household and business equipment,2024-10-01,MICHAEL ENTERPRISE,http://meav.ca,Barrie,ON,18,38 to 40 hours per week,Permanent employmentFull time,Job Bank#3098804,FALSE,stephen@meav.ca,
42049185,https://www.jobbank.gc.ca/jobsearch/jobposting/42049185,truck driver,2024-10-01,EURO LINK LOGISTIC,http://www.eurolinklogistic.com,Maidstone,ON,28.5,40 to 50 hours per week,Permanent employmentFull time,Job Bank#3097455,FALSE,jobs.eurolinklogistic@gmail.com,
42049177,https://www.jobbank.gc.ca/jobsearch/jobposting/42049177,electronic communications technician,2024-10-01,CRC Communications Limited,,Thunder Bay,ON,23,40 hours per week,Permanent employmentFull time,Job Bank#3101257,FALSE,ktalbot@crccommunications.com,
42049179,https://www.jobbank.gc.ca/jobsearch/jobposting/42049179,office coordinator,2024-10-01,Kaizen Health Group,https://kaizenhealthgroup.com/,Mississauga,ON,29,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3100624,FALSE,careers.kaizenhealthgroup@gmail.com,
42049180,https://www.jobbank.gc.ca/jobsearch/jobposting/42049180,live-in caregiver,2024-10-01,Private Household,,Thornhill,ON,17.2,44 to 60 hours per week,Permanent employmentFull time,Job Bank#3092938,FALSE,waynesemail18@gmail.com,
42049184,https://www.jobbank.gc.ca/jobsearch/jobposting/42049184,bookkeeper,2024-10-01,Frontier Insight Immigration Services Inc.,,Mississauga,ON,28.4,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3097261,FALSE,hiring.frontierinsight@outlook.com,
42049183,https://www.jobbank.gc.ca/jobsearch/jobposting/42049183,office administrator,2024-10-01,Frontier Insight Immigration Services Inc.,,Mississauga,ON,28.4,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3097257,FALSE,hiring.frontierinsight@outlook.com,
42049175,https://www.jobbank.gc.ca/jobsearch/jobposting/42049175,property administrator,2024-10-01,Terracap Management Inc.,http://terracap.ca,North York,ON,"60,000",40 hours per week,Permanent employmentFull time,Job Bank#3098159,FALSE,careersterracap@gmail.com,
42049166,https://www.jobbank.gc.ca/jobsearch/jobposting/42049166,home child care provider,2024-10-01,Private Household,,North York,ON,19,40 hours per week,Permanent employmentFull time,Job Bank#3101255,FALSE,hello@businessbs.ca,
42049165,https://www.jobbank.gc.ca/jobsearch/jobposting/42049165,live-in nanny,2024-10-01,Jonnalyn Lasin,,North York,ON,17.25,40 hours per week,Permanent employmentFull time,Job Bank#3078136,FALSE,jonnalynlasin@yahoo.com,
42049161,https://www.jobbank.gc.ca/jobsearch/jobposting/42049161,kitchen helper,2024-10-01,Copetown Woods Golf Club Inc.,http://www.copetownwoods.com,Copetown,ON,17.2,36 to 44 hours per week,Seasonal employmentFull time,Job Bank#3101252,FALSE,jobs@copetownwoods.com,
42049160,https://www.jobbank.gc.ca/jobsearch/jobposting/42049160,golf course worker,2024-10-01,Copetown Woods Golf Club Inc.,http://www.copetownwoods.com,Copetown,ON,18.5,36 to 44 hours per week,Seasonal employmentFull time,Job Bank#3101251,FALSE,jobs@copetownwoods.com,
42049159,https://www.jobbank.gc.ca/jobsearch/jobposting/42049159,cook,2024-10-01,Copetown Woods Golf Club Inc.,http://www.copetownwoods.com,Copetown,ON,17.2,36 to 44 hours per week,Seasonal employmentFull time,Job Bank#3101250,FALSE,jobs@copetownwoods.com,
42049157,https://www.jobbank.gc.ca/jobsearch/jobposting/42049157,food store supervisor,2024-10-01,OM Shri India Albion Inc.,,Etobicoke,ON,22,32 to 40 hours per week,Permanent employmentFull time,Job Bank#2994319,FALSE,omindiaalbion12@gmail.com,
42049156,https://www.jobbank.gc.ca/jobsearch/jobposting/42049156,housekeeping aide,2024-10-01,shannon ablitt,,London,ON,18,30 hours per week,Permanent employmentFull time,Job Bank#3101249,FALSE,tatiana@lawpoint.ca,
42048796,https://www.jobbank.gc.ca/jobsearch/jobposting/42048796,retail store supervisor,2024-10-01,Amberley General Store Ltd.,,Goderich,ON,28.5,35 hours per week,Permanent employmentFull time,Job Bank#3100215,FALSE,amberleygeneralstore1@gmail.com,
42047876,https://www.jobbank.gc.ca/jobsearch/jobposting/42047876,"Counter clerk, deli",2024-10-01,Italia Salami,http://www.italiasalami.com,Guelph,ON,17.2,30 hours per week,Permanent employmentPart time leading to full time,Job Bank#3101240,FALSE,alex@italiasalami.com,
42047731,https://www.jobbank.gc.ca/jobsearch/jobposting/42047731,database analyst (DBA),2024-10-01,SunCan Communications Corporation,https://www.remote-dba.ca/,North York,ON,43,35 hours per week,Permanent employmentFull time,Job Bank#3101228,FALSE,hr@remote-dba.ca,
42047943,https://www.jobbank.gc.ca/jobsearch/jobposting/42047943,machining and tooling inspector,2024-10-01,Canadian Textile Services.,,Brampton,ON,28.85,35 hours per week,Permanent employmentFull time,Job Bank#3101247,FALSE,canadiantsbrampton@outlook.com,
42047733,https://www.jobbank.gc.ca/jobsearch/jobposting/42047733,office administrative assistant,2024-10-01,ASL Distribution,http://www.asldistribution.com,Oakville,ON,31.5,35 hours per week,Permanent employmentFull time,Job Bank#3101229,FALSE,navd@asldistribution.com,
42047193,https://www.jobbank.gc.ca/jobsearch/jobposting/42047193,taxation service secretary,2024-10-01,JP TAX ACCOUNTING,,North York,ON,28.5,30 to 33 hours per week,Permanent employmentFull time,Job Bank#3101213,FALSE,jptaxaccounting@yahoo.com,
42047192,https://www.jobbank.gc.ca/jobsearch/jobposting/42047192,retail butcher,2024-10-01,HOWARD THE BUTCHER FINE FOODS,,Caledon East,ON,29,30 to 33 hours per week,Permanent employmentFull time,Job Bank#3101212,FALSE,htbff13@gmail.com,
42047047,https://www.jobbank.gc.ca/jobsearch/jobposting/42047047,pastry maker,2024-10-01,Le Moulin de Provence Inc.,http://www.moulindeprovence.com,Ottawa,ON,19,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101199,FALSE,hiringforlemoulindeprovence@gmail.com,
42046838,https://www.jobbank.gc.ca/jobsearch/jobposting/42046838,administrative assistant,2024-10-01,RUCHI NO ONE INC.,,Scarborough,ON,28.4,40 hours per week,Permanent employmentFull time,Job Bank#3101193,FALSE,ruchino1inc@gmail.com,
42046481,https://www.jobbank.gc.ca/jobsearch/jobposting/42046481,transportation manager,2024-10-01,KOCHWILSON & CO. LTD,https://kochwilson.com/,Mississauga,ON,50,40 hours per week,Permanent employmentFull time,Job Bank#3101188,FALSE,billing@kochwilson.com,
42046613,https://www.jobbank.gc.ca/jobsearch/jobposting/42046613,shift manager - fast food restaurant,2024-10-01,SUBWAY,https://www.subway.com/en-CA/,Bowmanville,ON,18,40 hours per week,Permanent employmentFull time,Job Bank#3101190,FALSE,recruitment@uiis.ca,
42046478,https://www.jobbank.gc.ca/jobsearch/jobposting/42046478,office administrator,2024-10-01,GSB Freight Inc.,http://www.gsbfreight.ca,Brampton,ON,29.6,30 to 44 hours per week,Permanent employmentFull time,Job Bank#3101185,FALSE,Not found,
42046474,https://www.jobbank.gc.ca/jobsearch/jobposting/42046474,carpenter,2024-10-01,One Touch Home Renovation Inc.,,Brampton,ON,32.75,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3101182,FALSE,info.onetouchreno@gmail.com,
42046158,https://www.jobbank.gc.ca/jobsearch/jobposting/42046158,housekeeper,2024-09-30,Elardo Therapy and Counselling Services,https://warrenelardo.wixsite.com/website,Etobicoke,ON,18,40 hours per week,Term or contractFull time,Job Bank#3101171,FALSE,warren.elardo@gmail.com,
42046154,https://www.jobbank.gc.ca/jobsearch/jobposting/42046154,sous-chef,2024-09-30,BROSOHO Inc,,Waterloo,ON,"50,000",35 to 40 hours per week,Permanent employmentFull time,Job Bank#3101166,FALSE,recruitement4321@gmail.com,
42045782,https://www.jobbank.gc.ca/jobsearch/jobposting/42045782,administrative assistant,2024-09-30,Unique Display Electronics Inc.,,Mississauga,ON,28.4,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101148,FALSE,uniquedisplayjobs@gmail.com,
42046475,https://www.jobbank.gc.ca/jobsearch/jobposting/42046475,painter,2024-10-01,One Touch Home Renovation Inc.,,Brampton,ON,28.5,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3101183,FALSE,info.onetouchreno@gmail.com,
42045510,https://www.jobbank.gc.ca/jobsearch/jobposting/42045510,food services manager,2024-09-30,Cafe Cristal,,Nepean,ON,28.4,30 hours per week,Permanent employmentFull time,Job Bank#3101132,FALSE,cristalcafe8322538@gmail.com,
42045507,https://www.jobbank.gc.ca/jobsearch/jobposting/42045507,vegetable packing supervisor,2024-09-30,FoodFund Inc.,http://www.foodfund.ca,London,ON,29,40 to 44 hours per week,Permanent employmentFull time,Job Bank#3101128,FALSE,family@foodfund.ca,
42045219,https://www.jobbank.gc.ca/jobsearch/jobposting/42045219,"president and general manager - trade, broadcasting and other services",2024-09-30,Symposium Cafe Restaurant & Lounge,,Brantford,ON,47.15,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101106,FALSE,hr.symposiumstoneycreek@gmail.com,
42045211,https://www.jobbank.gc.ca/jobsearch/jobposting/42045211,administrative assistant,2024-09-30,Hive Developers,https://hivedevelopers.ca/,Barrie,ON,28.39,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101097,FALSE,careers.hiveinvescoltd@gmail.com,
42045212,https://www.jobbank.gc.ca/jobsearch/jobposting/42045212,poultry farm worker,2024-09-30,Pineridge Farms(Oxford) Ltd,,Embro,ON,17.2,40 to 55 hours per week,Permanent employmentFull time,Job Bank#3101100,FALSE,pineridgeemployment@gmail.com,
42044943,https://www.jobbank.gc.ca/jobsearch/jobposting/42044943,beauty shop manager,2024-09-30,Beauty First,http://www.beautyfirstspa.com,Hamilton,ON,34.87,35 hours per week,Permanent employmentFull time,Job Bank#3101094,FALSE,hiring.beautyfirst@gmail.com,
42044944,https://www.jobbank.gc.ca/jobsearch/jobposting/42044944,food service supervisor,2024-09-30,Chicago's Pizza Twist,,Kitchener,ON,17.2,35 hours per week,Permanent employmentFull time,Job Bank#3101095,FALSE,jobs.chicagopizzatwist@gmail.com,
42045494,https://www.jobbank.gc.ca/jobsearch/jobposting/42045494,early childhood educator (ECE),2024-09-30,5030750 Ontario Inc.,http://www.distillerydistrictelc.com,Toronto,ON,22,35 to 40 hours per week,Permanent employmentFull time,Job Bank#3101122,FALSE,hrdistillerydistrictelctorronto@outlook.com,sd*****@outlook.com
42044941,https://www.jobbank.gc.ca/jobsearch/jobposting/42044941,office administrator,2024-09-30,SSP TRUCK LINE INC.,,Milton,ON,27.5,35 hours per week,Permanent employmentFull time,Job Bank#3101091,FALSE,ssptruckline.hiring@gmail.com,
42044919,https://www.jobbank.gc.ca/jobsearch/jobposting/42044919,shift manager - fast food restaurant,2024-09-30,KASTURI INDIAN HAKKA CHINESE CUISINE,,Cambridge,ON,28.5,30 to 35 hours per week,Permanent employmentFull time,Job Bank#3098822,FALSE,info@kasturirestaurant.ca,
42044572,https://www.jobbank.gc.ca/jobsearch/jobposting/42044572,live-in caregiver,2024-09-30,INDU BAKSHI,,Ottawa,ON,28.5,30 hours per week,Permanent employmentFull time,Job Bank#3101044,FALSE,induchopra1217@gmail.com,
42044571,https://www.jobbank.gc.ca/jobsearch/jobposting/42044571,live-in caregiver,2024-09-30,INDU BAKSHI,,Ottawa,ON,27,30 hours per week,Permanent employmentFull time,Job Bank#3101043,FALSE,induchopra1217@gmail.com,
42044580,https://www.jobbank.gc.ca/jobsearch/jobposting/42044580,drywall installer,2024-09-30,JNK Drywall,,Thornhill,ON,35.5,30 to 40 hours per week,Permanent employmentFull time,Job Bank#3101056,FALSE,fungkong0424@gmail.com,
